ids,sexually_explicit_adult,sexually_suggestive_mature,offensive,review_recommended,examples,user_id,subforum_id,num_contexts,label
30514286_2,9.114514978136867e-05,0.29063254594802856,0.0945621132850647,False,www.third-reich-books.com - English translations of hundreds of Third Reich originals without negative commentary !,572251,1362,0,noHate
31330843_1,0.086690753698349,0.278901606798172,0.10119524598121643,False,I say ' cry havoc and let slip the dogs of war ' !,582650,1346,0,noHate
30414700_1,0.013440344482660294,0.2234615683555603,0.04065965116024017,False,Try here Amazon.com.,573125,1359,0,noHate
30533128_2,0.007763025816529989,0.08859904855489731,0.10468180477619171,False,"Yes , I figured that out on my own a few hours later .",734703,1348,0,noHate
31711240_2,0.16908665001392365,0.2928624749183655,0.1535285860300064,False,Keep it up and spread the word .,744926,1363,0,noHate
30593088_1,0.0018166708759963512,0.00989620853215456,0.9879999756813049,True,"This judge is an idiot and a prime example of why the law gets what little respect it does these days , they will let anyone with an agenda and connections become a judge these days .",573285,1359,0,noHate
30739068_2,0.0056188455782830715,0.16099725663661957,0.20575906336307526,False,I 'm sure it 's all a result of discrimination .,578075,1362,0,noHate
13564355_1,0.039968736469745636,0.2645736634731293,0.30123934149742126,False,"On the basis of this and the PM 's forwarded to me , you will take a week off to calm down .",572449,1393,0,noHate
14411537_1,0.024674441665410995,0.1445848047733307,0.47916603088378906,False,"If anyone wants to watch sports , whether white or non-white , let them .",573463,1375,0,noHate
30684884_2,0.0006147012463770807,0.2296631783246994,0.09481380879878998,False,2 ) Lethargic [ syn. inactive ],572129,1362,0,noHate
14670842_2,0.0031220661476254463,0.17600522935390472,0.11280500888824463,False,Prove it wrong .,572073,1371,0,noHate
13585063_1,0.018681304529309273,0.16800817847251892,0.15966658294200897,False,Many years ago I heard from a swedish friend lots of maffia-activity comes from the Russians .,589254,1393,0,noHate
30396930_3,0.006724845618009567,0.19158053398132324,0.1858421266078949,False,That 's unheard of today !,575789,1354,0,relation
31747401_1,0.0001736908161547035,0.41409483551979065,0.9879999756813049,True,a few times ive been told to make kids. i said i have no one to make them with. now i have someone but we do not feel ready to have kids. i belive in quality over quantity. so we would have maybe 2 to 4 .,573589,1363,0,noHate
30528425_2,3.0111106752883643e-05,0.10949641466140747,0.026215946301817894,False,"For a book on algebraic word problems , look at Thurman Peterson 's `` Intermediate Algebra for College Students '' ( revised edition , 1954 ) .",576891,1362,0,noHate
12854602_3,0.0002929119800683111,0.11886614561080933,0.04150409623980522,False,The song Comfortably Numb is from Pink Floyd .,576464,1346,0,noHate
14667042_2,0.004651772789657116,0.10261894762516022,0.15938960015773773,False,"In fact , if you buy California fruit , you have tasted illegal alien DNA .",572043,1371,0,hate
14279550_12,0.01780582405626774,0.07740753889083862,0.22438223659992218,False,"If you plan to work a particular mall in the Houston area , please PM me , so we can coordinate , and cover more area .",573505,1380,0,noHate
30688589_2,0.023594141006469727,0.17739443480968475,0.11421896517276764,False,Is it out of fear ?,572416,1354,0,noHate
30654383_1,0.0764259546995163,0.16712433099746704,0.06969917565584183,False,Truth is welcome who ever speaks it .,572231,1354,0,noHate
13860590_1,0.0005354920867830515,0.03152414783835411,0.32213273644447327,False,"i have no problem eating foreign food , what i have a problem is is handing over my money to foreigners. there is no reason you should hate any foods just beacuse some other race found out a nice way to prepare it .",591112,1391,0,noHate
31677547_2,0.006245380267500877,0.10519078373908997,0.04671960324048996,False,I wonder if we will have to wait until the trial for a photo .,577078,1345,0,noHate
13498604_2,0.012702048756182194,0.16057907044887543,0.022288469597697258,False,It 's an unfair representation of a nation Some random bulgarians [ IMG ] http://photos-b.ak.fbcdn.net/hphotos-ak-snc3/hs477.snc3/26143_100549093315633_100000816283788_13289_6985315_n.jpg [ /IMG ],578837,1395,0,noHate
14298546_3,0.007336809299886227,0.21100184321403503,0.3545059859752655,False,I wish you every success .,573146,1380,0,noHate
30534333_1,0.0015694062458351254,0.12278300523757935,0.3252653181552887,False,"Yes, the Americanos even prevailed on the armyless Costa Ricans to round up their European nationals , even European-descended Costa Rican citizens , for a nice Costa Rican concentration camp in San Jose !",577094,1354,0,noHate
14098701_6,0.059146057814359665,0.2296631783246994,0.06497050076723099,False,88 Kelly 2056,599056,1381,0,noHate
30640896_2,0.00039375515189021826,0.07371114939451218,0.19676131010055542,False,There are a few schools around here that run women only classes and once school has a six or eight week so called boot camp for women wanting to do krav maga .,578499,1359,0,noHate
13504033_1,0.00010307213960913941,0.10013788193464279,0.1261197328567505,False,"Quenten Demps , 44 , was arrested Saturday on a first-degree murder charge in the killing of Elizabeth Clemente , 37 .",577743,1345,0,noHate
14107793_2,0.011344201862812042,0.13722530007362366,0.11931360512971878,False,I 'd love to speak with you .,599819,1381,0,noHate
14038785_1,0.03781970590353012,0.10752466320991516,0.9879999756813049,True,England has been Jew infested for centuries and the BBC is the centre of the Marxist propaganda mill .,572367,1387,0,hate
30673265_9,0.03898930922150612,0.2296631783246994,0.09701881557703018,False,Sunshine .,589260,1348,0,noHate
31755383_3,0.11318095028400421,0.04875708743929863,0.18614321947097778,False,You may as well think of it as the blood of an animal .,572266,1363,0,noHate
13844548_1,0.00044551899190992117,0.1628321260213852,0.9879999756813049,True,"This was on the news tonight and I thought WTF Is this some kind of joke , I 'm sick of the West taking in the Worlds garbage",572190,1391,2,noHate
13451430_2,0.00113927130587399,0.1606363207101822,0.13943330943584442,False,Seems to me they are in precipitous decline .,582250,1347,0,noHate
30591002_1,0.06234303489327431,0.24654464423656464,0.5432687997817993,True,The Jew in the video which I posted speaks mostly in English .,572266,1348,0,noHate
33588971_1,0.0007115879561752081,0.11480661481618881,0.3389992117881775,False,I am in favor of starting with the death penalty for all traitors which includes all racial traitors .,572266,1388,0,noHate
30614176_1,0.00023871644225437194,0.20943082869052887,0.2489316612482071,False,With public schools being so integrated and focusing on non white students I really would suggest to any parent to get themselves educated so they can teach their children at home .,573940,1362,0,noHate
30660608_1,0.00744137866422534,0.10453185439109802,0.2576332986354828,False,I do n't see any harm in teaching the classic thanksgiving story as long as you do n't do anything like I had to do in school when I was younger .,581497,1362,0,noHate
14104877_2,0.2501506507396698,0.22658155858516693,0.0940580815076828,False,"Me , I love ' em any height .",572449,1381,0,noHate
30631910_1,0.00035258446587249637,0.03496035188436508,0.5301858186721802,True,"I would like to have a gun to carry for self defence , but have not done so , as should the gun be found on my person by authorities then gaol would be the outcome .",572821,1359,0,noHate
14099872_3,0.001935540116392076,0.22605259716510773,0.9879999756813049,True,White pride worldwide ! 3033,586237,1381,1,noHate
14417300_2,0.00853058323264122,0.2296631783246994,0.11017517000436783,False,Good luck !,573859,1375,0,noHate
13470210_1,6.011812365613878e-05,0.162469282746315,0.08625394105911255,False,Deuteronomy 28 : 43 God speaking to His children : `` The stranger that is within thee shall get up above thee very high ; and thou shalt come down very low '' .,572059,1346,0,noHate
13594631_1,0.05277353152632713,0.08845366537570953,0.05514770746231079,False,I met Mr. Griffin and found him to be most amiable and well spoken .,589830,1393,0,noHate
13494766_2,0.011107353493571281,0.1645347774028778,0.11252231150865555,False,"I know , how Tatars look like - I see them almost every day on the streets .",585513,1395,0,noHate
30502533_1,0.20663529634475708,0.08569257706403732,0.40303295850753784,False,"Yes well the BS is on facebook , he felt disgusted by it and wanted out and left .",575397,1388,0,noHate
30782333_2,0.023032208904623985,0.05863359570503235,0.20606578886508942,False,My mother was a teacher and a fair while back thought colored folks were wonderful misunderstood creatures but after teaching a majority non white class for a couple of years she no longer thinks they are all that great,575595,1362,0,noHate
14038566_3,0.006718733347952366,0.19441714882850647,0.06920821219682693,False,Paris is a weekly riot fest .,596097,1387,0,noHate
30543352_1,0.009675382636487484,0.11216820031404495,0.05638442561030388,False,ive been lucky enough for that never to have happened .,577681,1359,0,noHate
14082741_2,0.04551295191049576,0.17510434985160828,0.06784779578447342,False,I was actually scared a few times .,597968,1381,0,noHate
13449604_1,0.004752501845359802,0.02694922871887684,0.6385223865509033,True,because they deserve at least a taste of it for helping the white liberals and Jews push it on us I do n't think we should allow it to destroy them though .,572896,1347,0,hate
14297717_3,0.0018494168762117624,0.19678734242916107,0.03658280894160271,False,"MOPAR88-Again , I live in San Bernardino , send a pm ?",601519,1380,0,noHate
31779622_2,0.0022208283189684153,0.190787211060524,0.1838030368089676,False,I certainly hope they live up to their name and have a mostly ( or even better all ) -White team .,600821,1363,0,noHate
14658247_2,0.01644512079656124,0.13833172619342804,0.16398023068904877,False,But then I 'm half German and half German so I try to be accepting of other people with mixed backgrounds like myself .,572367,1371,0,noHate
13607743_1,0.035136375576257706,0.0627894327044487,0.4594379961490631,False,Well i think that fact that they 're Muslims goes to show that Arabs must have colonised that land. and Intermixed with the Existing somalies ..,581214,1393,0,noHate
14060744_2,0.0032631971407681704,0.113456130027771,0.45333582162857056,False,Every white person is welcome here with the reminder to have an eye for the gypsies .,572503,1383,0,noHate
33141766_1,0.008852177299559116,0.1354079693555832,0.10847803950309753,False,FL that 's an old photo of last year .,572287,1396,0,noHate
13486963_1,0.05191155895590782,0.10919618606567383,0.413310170173645,False,I accept it and i like white americans .,572316,1395,0,noHate
13842431_1,0.0015639769844710827,0.048376116901636124,0.24791553616523743,False,"if they ban your account on board all you have to do is clear your internets temp files and history folder and you can sign up again. just a press of a button , no need for a proxy",591118,1391,0,noHate
30383102_3,0.006779935210943222,0.07974095642566681,0.12909217178821564,False,Go to this thread and discover music you never even heard of before : We have our own Media now !,573148,1348,0,noHate
12882293_1,0.2609047293663025,0.05227218195796013,0.4822067320346832,False,"I think this is the video I was talking about earlier , make 's me grateful for our ' micro-ghettos `` out here.This guy keeps driving for miles and miles .",577433,1345,0,noHate
30623715_2,0.00033122935565188527,0.05656660720705986,0.059086550027132034,False,"My kids are in a co-op that meets weekly , they attend church activities twice a week , and they are active in sports and other activities .",576784,1362,0,noHate
30453770_1,0.0006847496260888875,0.08780273795127869,0.9879999756813049,True,You find they are worse since they will able to blend more and fool people into thinking they 're genuine .,572990,1354,1,hate
30506355_1,0.008215795271098614,0.22428067028522491,0.06319021433591843,False,I live in up state New York .,602084,1359,0,noHate
30618051_1,0.01731302961707115,0.3360307514667511,0.3246878981590271,False,"If you want to see what having a black , kenyan White-hating muslime in the Whitehouse has created , go look at Tarantino 's latest flick Django Unchained .",739787,1359,0,hate
